,ano,uf,genero,mes,numero
2257,2021,Distrito Federal,Masculino,Fevereiro,8
2258,2021,Distrito Federal,Masculino,Março,6
2259,2021,Distrito Federal,Masculino,Abril,3
2260,2021,Distrito Federal,Masculino,Maio,9
2261,2021,Distrito Federal,Masculino,Junho,7
2262,2021,Distrito Federal,Masculino,Julho,8
2263,2021,Distrito Federal,Masculino,Agosto,11
2264,2021,Distrito Federal,Masculino,Setembro,6
2265,2021,Distrito Federal,Masculino,Outubro,9
2266,2021,Distrito Federal,Masculino,Novembro,6
2267,2021,Distrito Federal,Masculino,Dezembro,9
2268,2019,Rondônia,Feminino,Janeiro,2
2269,2019,Rondônia,Feminino,Fevereiro,3
2270,2019,Rondônia,Feminino,Março,4
2271,2019,Rondônia,Feminino,Abril,4
2272,2019,Rondônia,Feminino,Maio,0
2273,2019,Rondônia,Feminino,Junho,2
2274,2019,Rondônia,Feminino,Julho,2
2275,2019,Rondônia,Feminino,Agosto,1
2276,2019,Rondônia,Feminino,Setembro,2
2277,2019,Rondônia,Feminino,Outubro,3
2278,2019,Rondônia,Feminino,Novembro,3
2279,2019,Rondônia,Feminino,Dezembro,3
2280,2019,Acre,Feminino,Janeiro,1
2281,2019,Acre,Feminino,Fevereiro,1
2282,2019,Acre,Feminino,Março,1
2283,2019,Acre,Feminino,Abril,0
2284,2019,Acre,Feminino,Maio,1
2285,2019,Acre,Feminino,Junho,1
2286,2019,Acre,Feminino,Julho,1
2287,2019,Acre,Feminino,Agosto,1
2288,2019,Acre,Feminino,Setembro,1
2289,2019,Acre,Feminino,Outubro,1
2290,2019,Acre,Feminino,Novembro,0
2291,2019,Acre,Feminino,Dezembro,0
2292,2019,Amazonas,Feminino,Janeiro,3
2293,2019,Amazonas,Feminino,Fevereiro,9
2294,2019,Amazonas,Feminino,Março,2
2295,2019,Amazonas,Feminino,Abril,3
2296,2019,Amazonas,Feminino,Maio,6
2297,2019,Amazonas,Feminino,Junho,5
2298,2019,Amazonas,Feminino,Julho,2
2299,2019,Amazonas,Feminino,Agosto,3
2300,2019,Amazonas,Feminino,Setembro,4
2301,2019,Amazonas,Feminino,Outubro,4
2302,2019,Amazonas,Feminino,Novembro,3
2303,2019,Amazonas,Feminino,Dezembro,2
2304,2019,Roraima,Feminino,Janeiro,0
2305,2019,Roraima,Feminino,Fevereiro,1
2306,2019,Roraima,Feminino,Março,0
2307,2019,Roraima,Feminino,Abril,1
2308,2019,Roraima,Feminino,Maio,1
2309,2019,Roraima,Feminino,Junho,1
2310,2019,Roraima,Feminino,Julho,0
2311,2019,Roraima,Feminino,Agosto,6
2312,2019,Roraima,Feminino,Setembro,0
2313,2019,Roraima,Feminino,Outubro,0
2314,2019,Roraima,Feminino,Novembro,0
2315,2019,Roraima,Feminino,Dezembro,1
2316,2019,Pará,Feminino,Janeiro,14
2317,2019,Pará,Feminino,Fevereiro,9
2318,2019,Pará,Feminino,Março,9
2319,2019,Pará,Feminino,Abril,6
2320,2019,Pará,Feminino,Maio,2
2321,2019,Pará,Feminino,Junho,5
2322,2019,Pará,Feminino,Julho,11
2323,2019,Pará,Feminino,Agosto,6
2324,2019,Pará,Feminino,Setembro,5
2325,2019,Pará,Feminino,Outubro,6
2326,2019,Pará,Feminino,Novembro,11
2327,2019,Pará,Feminino,Dezembro,12
2328,2019,Amapá,Feminino,Janeiro,0
2329,2019,Amapá,Feminino,Fevereiro,5
2330,2019,Amapá,Feminino,Março,2
2331,2019,Amapá,Feminino,Abril,0
2332,2019,Amapá,Feminino,Maio,0
2333,2019,Amapá,Feminino,Junho,0
2334,2019,Amapá,Feminino,Julho,0
2335,2019,Amapá,Feminino,Agosto,2
2336,2019,Amapá,Feminino,Setembro,0
2337,2019,Amapá,Feminino,Outubro,1
2338,2019,Amapá,Feminino,Novembro,1
2339,2019,Amapá,Feminino,Dezembro,1
2340,2019,Tocantins,Feminino,Janeiro,0
2341,2019,Tocantins,Feminino,Fevereiro,1
2342,2019,Tocantins,Feminino,Março,2
2343,2019,Tocantins,Feminino,Abril,1
2344,2019,Tocantins,Feminino,Maio,1
2345,2019,Tocantins,Feminino,Junho,0
2346,2019,Tocantins,Feminino,Julho,2
2347,2019,Tocantins,Feminino,Agosto,0
2348,2019,Tocantins,Feminino,Setembro,0
2349,2019,Tocantins,Feminino,Outubro,3
2350,2019,Tocantins,Feminino,Novembro,2
2351,2019,Tocantins,Feminino,Dezembro,1
2352,2019,Maranhão,Feminino,Janeiro,6
2353,2019,Maranhão,Feminino,Fevereiro,4
2354,2019,Maranhão,Feminino,Março,0
2355,2019,Maranhão,Feminino,Abril,2
2356,2019,Maranhão,Feminino,Maio,1
2357,2019,Maranhão,Feminino,Junho,1
2358,2019,Maranhão,Feminino,Julho,2
2359,2019,Maranhão,Feminino,Agosto,1
2360,2019,Maranhão,Feminino,Setembro,2
2361,2019,Maranhão,Feminino,Outubro,1
2362,2019,Maranhão,Feminino,Novembro,2
2363,2019,Maranhão,Feminino,Dezembro,0
2364,2019,Piauí,Feminino,Janeiro,2
2365,2019,Piauí,Feminino,Fevereiro,4
2366,2019,Piauí,Feminino,Março,2
2367,2019,Piauí,Feminino,Abril,2
2368,2019,Piauí,Feminino,Maio,4
2369,2019,Piauí,Feminino,Junho,3
2370,2019,Piauí,Feminino,Julho,2
2371,2019,Piauí,Feminino,Agosto,1
2372,2019,Piauí,Feminino,Setembro,1
2373,2019,Piauí,Feminino,Outubro,3
2374,2019,Piauí,Feminino,Novembro,1
2375,2019,Piauí,Feminino,Dezembro,2
2376,2019,Ceará,Feminino,Janeiro,36
2377,2019,Ceará,Feminino,Fevereiro,18
2378,2019,Ceará,Feminino,Março,18
2379,2019,Ceará,Feminino,Abril,10
2380,2019,Ceará,Feminino,Maio,10
2381,2019,Ceará,Feminino,Junho,14
2382,2019,Ceará,Feminino,Julho,17
2383,2019,Ceará,Feminino,Agosto,9
2384,2019,Ceará,Feminino,Setembro,16
2385,2019,Ceará,Feminino,Outubro,15
2386,2019,Ceará,Feminino,Novembro,10
2387,2019,Ceará,Feminino,Dezembro,26
2388,2019,Rio Grande do Norte,Feminino,Janeiro,10
2389,2019,Rio Grande do Norte,Feminino,Fevereiro,9
2390,2019,Rio Grande do Norte,Feminino,Março,0
2391,2019,Rio Grande do Norte,Feminino,Abril,9
2392,2019,Rio Grande do Norte,Feminino,Maio,6
2393,2019,Rio Grande do Norte,Feminino,Junho,5
2394,2019,Rio Grande do Norte,Feminino,Julho,2
2395,2019,Rio Grande do Norte,Feminino,Agosto,4
2396,2019,Rio Grande do Norte,Feminino,Setembro,7
2397,2019,Rio Grande do Norte,Feminino,Outubro,7
2398,2019,Rio Grande do Norte,Feminino,Novembro,3
2399,2019,Rio Grande do Norte,Feminino,Dezembro,9
2400,2019,Paraíba,Feminino,Janeiro,36
2401,2019,Paraíba,Feminino,Fevereiro,2
2402,2019,Paraíba,Feminino,Março,3
2403,2019,Paraíba,Feminino,Abril,2
2404,2019,Paraíba,Feminino,Maio,5
2405,2019,Paraíba,Feminino,Junho,4
2406,2019,Paraíba,Feminino,Julho,3
2407,2019,Paraíba,Feminino,Agosto,4
2408,2019,Paraíba,Feminino,Setembro,2
2409,2019,Paraíba,Feminino,Outubro,4
2410,2019,Paraíba,Feminino,Novembro,6
2411,2019,Paraíba,Feminino,Dezembro,12
2412,2019,Pernambuco,Feminino,Janeiro,25
2413,2019,Pernambuco,Feminino,Fevereiro,31
2414,2019,Pernambuco,Feminino,Março,12
2415,2019,Pernambuco,Feminino,Abril,16
2416,2019,Pernambuco,Feminino,Maio,15
2417,2019,Pernambuco,Feminino,Junho,11
2418,2019,Pernambuco,Feminino,Julho,22
2419,2019,Pernambuco,Feminino,Agosto,14
2420,2019,Pernambuco,Feminino,Setembro,12
2421,2019,Pernambuco,Feminino,Outubro,17
2422,2019,Pernambuco,Feminino,Novembro,19
2423,2019,Pernambuco,Feminino,Dezembro,23
2424,2019,Alagoas,Feminino,Janeiro,7
2425,2019,Alagoas,Feminino,Fevereiro,0
2426,2019,Alagoas,Feminino,Março,4
2427,2019,Alagoas,Feminino,Abril,2
2428,2019,Alagoas,Feminino,Maio,3
2429,2019,Alagoas,Feminino,Junho,2
2430,2019,Alagoas,Feminino,Julho,5
2431,2019,Alagoas,Feminino,Agosto,5
2432,2019,Alagoas,Feminino,Setembro,8
2433,2019,Alagoas,Feminino,Outubro,5
2434,2019,Alagoas,Feminino,Novembro,4
2435,2019,Alagoas,Feminino,Dezembro,8
2436,2019,Sergipe,Feminino,Janeiro,3
2437,2019,Sergipe,Feminino,Fevereiro,3
2438,2019,Sergipe,Feminino,Março,2
2439,2019,Sergipe,Feminino,Abril,3
2440,2019,Sergipe,Feminino,Maio,1
2441,2019,Sergipe,Feminino,Junho,0
2442,2019,Sergipe,Feminino,Julho,1
2443,2019,Sergipe,Feminino,Agosto,2
2444,2019,Sergipe,Feminino,Setembro,1
2445,2019,Sergipe,Feminino,Outubro,1
2446,2019,Sergipe,Feminino,Novembro,1
2447,2019,Sergipe,Feminino,Dezembro,3
2448,2019,Bahia,Feminino,Janeiro,23
2449,2019,Bahia,Feminino,Fevereiro,29
2450,2019,Bahia,Feminino,Março,7
2451,2019,Bahia,Feminino,Abril,13
2452,2019,Bahia,Feminino,Maio,15
2453,2019,Bahia,Feminino,Junho,16
2454,2019,Bahia,Feminino,Julho,15
2455,2019,Bahia,Feminino,Agosto,18
2456,2019,Bahia,Feminino,Setembro,16
2457,2019,Bahia,Feminino,Outubro,16
2458,2019,Bahia,Feminino,Novembro,19
2459,2019,Bahia,Feminino,Dezembro,12
2460,2019,Minas Gerais,Feminino,Janeiro,79
2461,2019,Minas Gerais,Feminino,Fevereiro,44
2462,2019,Minas Gerais,Feminino,Março,40
2463,2019,Minas Gerais,Feminino,Abril,25
2464,2019,Minas Gerais,Feminino,Maio,27
2465,2019,Minas Gerais,Feminino,Junho,33
2466,2019,Minas Gerais,Feminino,Julho,40
2467,2019,Minas Gerais,Feminino,Agosto,15
2468,2019,Minas Gerais,Feminino,Setembro,52
2469,2019,Minas Gerais,Feminino,Outubro,45
2470,2019,Minas Gerais,Feminino,Novembro,28
2471,2019,Minas Gerais,Feminino,Dezembro,36
2472,2019,Espírito Santo,Feminino,Janeiro,11
2473,2019,Espírito Santo,Feminino,Fevereiro,11
2474,2019,Espírito Santo,Feminino,Março,6
2475,2019,Espírito Santo,Feminino,Abril,4
2476,2019,Espírito Santo,Feminino,Maio,5
2477,2019,Espírito Santo,Feminino,Junho,2
2478,2019,Espírito Santo,Feminino,Julho,7
2479,2019,Espírito Santo,Feminino,Agosto,6
2480,2019,Espírito Santo,Feminino,Setembro,8
2481,2019,Espírito Santo,Feminino,Outubro,7
2482,2019,Espírito Santo,Feminino,Novembro,12
2483,2019,Espírito Santo,Feminino,Dezembro,8
2484,2019,Rio de Janeiro,Feminino,Janeiro,76
2485,2019,Rio de Janeiro,Feminino,Fevereiro,82
2486,2019,Rio de Janeiro,Feminino,Março,60
2487,2019,Rio de Janeiro,Feminino,Abril,55
2488,2019,Rio de Janeiro,Feminino,Maio,53
2489,2019,Rio de Janeiro,Feminino,Junho,33
2490,2019,Rio de Janeiro,Feminino,Julho,26
2491,2019,Rio de Janeiro,Feminino,Agosto,25
2492,2019,Rio de Janeiro,Feminino,Setembro,30
2493,2019,Rio de Janeiro,Feminino,Outubro,43
2494,2019,Rio de Janeiro,Feminino,Novembro,40
2495,2019,Rio de Janeiro,Feminino,Dezembro,45
2496,2019,São Paulo,Feminino,Janeiro,339
2497,2019,São Paulo,Feminino,Fevereiro,216
2498,2019,São Paulo,Feminino,Março,183
2499,2019,São Paulo,Feminino,Abril,128
2500,2019,São Paulo,Feminino,Maio,159
2501,2019,São Paulo,Feminino,Junho,150
2502,2019,São Paulo,Feminino,Julho,113
2503,2019,São Paulo,Feminino,Agosto,151
2504,2019,São Paulo,Feminino,Setembro,147
2505,2019,São Paulo,Feminino,Outubro,164
2506,2019,São Paulo,Feminino,Novembro,205
2507,2019,São Paulo,Feminino,Dezembro,165
2508,2019,Paraná,Feminino,Janeiro,26
2509,2019,Paraná,Feminino,Fevereiro,37
2510,2019,Paraná,Feminino,Março,25
2511,2019,Paraná,Feminino,Abril,19
2512,2019,Paraná,Feminino,Maio,18
2513,2019,Paraná,Feminino,Junho,13
2514,2019,Paraná,Feminino,Julho,14
2515,2019,Paraná,Feminino,Agosto,18
2516,2019,Paraná,Feminino,Setembro,16
2517,2019,Paraná,Feminino,Outubro,19
2518,2019,Paraná,Feminino,Novembro,14
2519,2019,Paraná,Feminino,Dezembro,21
2520,2019,Santa Catarina,Feminino,Janeiro,29
2521,2019,Santa Catarina,Feminino,Fevereiro,29
2522,2019,Santa Catarina,Feminino,Março,16
2523,2019,Santa Catarina,Feminino,Abril,14
2524,2019,Santa Catarina,Feminino,Maio,11
2525,2019,Santa Catarina,Feminino,Junho,11
2526,2019,Santa Catarina,Feminino,Julho,11
2527,2019,Santa Catarina,Feminino,Agosto,12
2528,2019,Santa Catarina,Feminino,Setembro,12
2529,2019,Santa Catarina,Feminino,Outubro,11
2530,2019,Santa Catarina,Feminino,Novembro,21
2531,2019,Santa Catarina,Feminino,Dezembro,18
2532,2019,Rio Grande do Sul,Feminino,Janeiro,39
2533,2019,Rio Grande do Sul,Feminino,Fevereiro,40
2534,2019,Rio Grande do Sul,Feminino,Março,20
2535,2019,Rio Grande do Sul,Feminino,Abril,14
2536,2019,Rio Grande do Sul,Feminino,Maio,12
2537,2019,Rio Grande do Sul,Feminino,Junho,11
2538,2019,Rio Grande do Sul,Feminino,Julho,13
2539,2019,Rio Grande do Sul,Feminino,Agosto,16
2540,2019,Rio Grande do Sul,Feminino,Setembro,15
2541,2019,Rio Grande do Sul,Feminino,Outubro,10
2542,2019,Rio Grande do Sul,Feminino,Novembro,7
2543,2019,Rio Grande do Sul,Feminino,Dezembro,14
2544,2019,Mato Grosso do Sul,Feminino,Janeiro,9
2545,2019,Mato Grosso do Sul,Feminino,Fevereiro,11
2546,2019,Mato Grosso do Sul,Feminino,Março,4
2547,2019,Mato Grosso do Sul,Feminino,Abril,14
2548,2019,Mato Grosso do Sul,Feminino,Maio,7
2549,2019,Mato Grosso do Sul,Feminino,Junho,12
2550,2019,Mato Grosso do Sul,Feminino,Julho,6
2551,2019,Mato Grosso do Sul,Feminino,Agosto,8
2552,2019,Mato Grosso do Sul,Feminino,Setembro,5
2553,2019,Mato Grosso do Sul,Feminino,Outubro,7
2554,2019,Mato Grosso do Sul,Feminino,Novembro,7
2555,2019,Mato Grosso do Sul,Feminino,Dezembro,11
2556,2019,Mato Grosso,Feminino,Janeiro,5
2557,2019,Mato Grosso,Feminino,Fevereiro,0
2558,2019,Mato Grosso,Feminino,Março,2
2559,2019,Mato Grosso,Feminino,Abril,2
2560,2019,Mato Grosso,Feminino,Maio,3
2561,2019,Mato Grosso,Feminino,Junho,9
2562,2019,Mato Grosso,Feminino,Julho,1
2563,2019,Mato Grosso,Feminino,Agosto,2
2564,2019,Mato Grosso,Feminino,Setembro,0
2565,2019,Mato Grosso,Feminino,Outubro,2
2566,2019,Mato Grosso,Feminino,Novembro,3
2567,2019,Mato Grosso,Feminino,Dezembro,1
2568,2019,Goiás,Feminino,Janeiro,8
2569,2019,Goiás,Feminino,Fevereiro,5
2570,2019,Goiás,Feminino,Março,4
2571,2019,Goiás,Feminino,Abril,4
2572,2019,Goiás,Feminino,Maio,6
2573,2019,Goiás,Feminino,Junho,4
2574,2019,Goiás,Feminino,Julho,3
2575,2019,Goiás,Feminino,Agosto,2
2576,2019,Goiás,Feminino,Setembro,4
2577,2019,Goiás,Feminino,Outubro,9
2578,2019,Goiás,Feminino,Novembro,17
2579,2019,Goiás,Feminino,Dezembro,11
2580,2019,Distrito Federal,Feminino,Janeiro,26
2581,2019,Distrito Federal,Feminino,Fevereiro,22
2582,2019,Distrito Federal,Feminino,Março,16
2583,2019,Distrito Federal,Feminino,Abril,11
2584,2019,Distrito Federal,Feminino,Maio,9
2585,2019,Distrito Federal,Feminino,Junho,7
2586,2019,Distrito Federal,Feminino,Julho,10
2587,2019,Distrito Federal,Feminino,Agosto,7
2588,2019,Distrito Federal,Feminino,Setembro,9
2589,2019,Distrito Federal,Feminino,Outubro,13
2590,2019,Distrito Federal,Feminino,Novembro,11
2591,2019,Distrito Federal,Feminino,Dezembro,7
2592,2015,Rondônia,Feminino,Janeiro,2
2593,2015,Rondônia,Feminino,Fevereiro,1
2594,2015,Rondônia,Feminino,Março,0
2595,2015,Rondônia,Feminino,Abril,1
2596,2015,Rondônia,Feminino,Maio,0
2597,2015,Rondônia,Feminino,Junho,3
2598,2015,Rondônia,Feminino,Julho,0
2599,2015,Rondônia,Feminino,Agosto,1
2600,2015,Rondônia,Feminino,Setembro,1
2601,2015,Rondônia,Feminino,Outubro,0
2602,2015,Rondônia,Feminino,Novembro,1
2603,2015,Rondônia,Feminino,Dezembro,1
2604,2015,Acre,Feminino,Janeiro,0
2605,2015,Acre,Feminino,Fevereiro,0
2606,2015,Acre,Feminino,Março,0
2607,2015,Acre,Feminino,Abril,0
2608,2015,Acre,Feminino,Maio,0
2609,2015,Acre,Feminino,Junho,0
2610,2015,Acre,Feminino,Julho,1
2611,2015,Acre,Feminino,Agosto,1
2612,2015,Acre,Feminino,Setembro,1
2613,2015,Acre,Feminino,Outubro,0
2614,2015,Acre,Feminino,Novembro,1
2615,2015,Acre,Feminino,Dezembro,2
2616,2015,Amazonas,Feminino,Janeiro,2
2617,2015,Amazonas,Feminino,Fevereiro,3
2618,2015,Amazonas,Feminino,Março,2
2619,2015,Amazonas,Feminino,Abril,2
2620,2015,Amazonas,Feminino,Maio,3
2621,2015,Amazonas,Feminino,Junho,3
2622,2015,Amazonas,Feminino,Julho,28
2623,2015,Amazonas,Feminino,Agosto,5
2624,2015,Amazonas,Feminino,Setembro,3
2625,2015,Amazonas,Feminino,Outubro,2
2626,2015,Amazonas,Feminino,Novembro,1
2627,2015,Amazonas,Feminino,Dezembro,0
2628,2015,Roraima,Feminino,Janeiro,0
2629,2015,Roraima,Feminino,Fevereiro,0
2630,2015,Roraima,Feminino,Março,0
2631,2015,Roraima,Feminino,Abril,1
2632,2015,Roraima,Feminino,Maio,0
2633,2015,Roraima,Feminino,Junho,1
2634,2015,Roraima,Feminino,Julho,0
2635,2015,Roraima,Feminino,Agosto,0
2636,2015,Roraima,Feminino,Setembro,2
2637,2015,Roraima,Feminino,Outubro,0
2638,2015,Roraima,Feminino,Novembro,1
2639,2015,Roraima,Feminino,Dezembro,1
2640,2015,Pará,Feminino,Janeiro,0
2641,2015,Pará,Feminino,Fevereiro,0
2642,2015,Pará,Feminino,Março,2
2643,2015,Pará,Feminino,Abril,1
2644,2015,Pará,Feminino,Maio,1
2645,2015,Pará,Feminino,Junho,4
2646,2015,Pará,Feminino,Julho,1
2647,2015,Pará,Feminino,Agosto,2
2648,2015,Pará,Feminino,Setembro,3
2649,2015,Pará,Feminino,Outubro,1
2650,2015,Pará,Feminino,Novembro,2
2651,2015,Pará,Feminino,Dezembro,15
2652,2015,Amapá,Feminino,Janeiro,0
2653,2015,Amapá,Feminino,Fevereiro,0
2654,2015,Amapá,Feminino,Março,0
2655,2015,Amapá,Feminino,Abril,0
2656,2015,Amapá,Feminino,Maio,0
2657,2015,Amapá,Feminino,Junho,0
2658,2015,Amapá,Feminino,Julho,0
2659,2015,Amapá,Feminino,Agosto,0
2660,2015,Amapá,Feminino,Setembro,2
2661,2015,Amapá,Feminino,Outubro,0
2662,2015,Amapá,Feminino,Novembro,0
2663,2015,Amapá,Feminino,Dezembro,1
2664,2015,Tocantins,Feminino,Janeiro,0
2665,2015,Tocantins,Feminino,Fevereiro,0
2666,2015,Tocantins,Feminino,Março,0
2667,2015,Tocantins,Feminino,Abril,0
2668,2015,Tocantins,Feminino,Maio,0
2669,2015,Tocantins,Feminino,Junho,0
2670,2015,Tocantins,Feminino,Julho,0
2671,2015,Tocantins,Feminino,Agosto,0
2672,2015,Tocantins,Feminino,Setembro,0
2673,2015,Tocantins,Feminino,Outubro,0
2674,2015,Tocantins,Feminino,Novembro,1
2675,2015,Tocantins,Feminino,Dezembro,1
2676,2015,Maranhão,Feminino,Janeiro,0
2677,2015,Maranhão,Feminino,Fevereiro,1
2678,2015,Maranhão,Feminino,Março,2
2679,2015,Maranhão,Feminino,Abril,0
2680,2015,Maranhão,Feminino,Maio,1
2681,2015,Maranhão,Feminino,Junho,1
2682,2015,Maranhão,Feminino,Julho,5
2683,2015,Maranhão,Feminino,Agosto,1
2684,2015,Maranhão,Feminino,Setembro,5
2685,2015,Maranhão,Feminino,Outubro,3
2686,2015,Maranhão,Feminino,Novembro,0
2687,2015,Maranhão,Feminino,Dezembro,5
2688,2015,Piauí,Feminino,Janeiro,2
2689,2015,Piauí,Feminino,Fevereiro,1
2690,2015,Piauí,Feminino,Março,0
2691,2015,Piauí,Feminino,Abril,0
2692,2015,Piauí,Feminino,Maio,1
2693,2015,Piauí,Feminino,Junho,1
2694,2015,Piauí,Feminino,Julho,0
2695,2015,Piauí,Feminino,Agosto,0
2696,2015,Piauí,Feminino,Setembro,0
2697,2015,Piauí,Feminino,Outubro,2
2698,2015,Piauí,Feminino,Novembro,1
2699,2015,Piauí,Feminino,Dezembro,1
2700,2015,Ceará,Feminino,Janeiro,6
2701,2015,Ceará,Feminino,Fevereiro,9
2702,2015,Ceará,Feminino,Março,9
2703,2015,Ceará,Feminino,Abril,17
2704,2015,Ceará,Feminino,Maio,13
2705,2015,Ceará,Feminino,Junho,30
2706,2015,Ceará,Feminino,Julho,18
2707,2015,Ceará,Feminino,Agosto,16
2708,2015,Ceará,Feminino,Setembro,28
2709,2015,Ceará,Feminino,Outubro,20
2710,2015,Ceará,Feminino,Novembro,25
2711,2015,Ceará,Feminino,Dezembro,32
2712,2015,Rio Grande do Norte,Feminino,Janeiro,1
2713,2015,Rio Grande do Norte,Feminino,Fevereiro,1
2714,2015,Rio Grande do Norte,Feminino,Março,3
2715,2015,Rio Grande do Norte,Feminino,Abril,2
2716,2015,Rio Grande do Norte,Feminino,Maio,1
2717,2015,Rio Grande do Norte,Feminino,Junho,1
2718,2015,Rio Grande do Norte,Feminino,Julho,5
2719,2015,Rio Grande do Norte,Feminino,Agosto,3
2720,2015,Rio Grande do Norte,Feminino,Setembro,3
2721,2015,Rio Grande do Norte,Feminino,Outubro,3
2722,2015,Rio Grande do Norte,Feminino,Novembro,3
2723,2015,Rio Grande do Norte,Feminino,Dezembro,5
2724,2015,Paraíba,Feminino,Janeiro,2
2725,2015,Paraíba,Feminino,Fevereiro,1
2726,2015,Paraíba,Feminino,Março,5
2727,2015,Paraíba,Feminino,Abril,2
2728,2015,Paraíba,Feminino,Maio,1
2729,2015,Paraíba,Feminino,Junho,3
2730,2015,Paraíba,Feminino,Julho,1
2731,2015,Paraíba,Feminino,Agosto,3
2732,2015,Paraíba,Feminino,Setembro,4
2733,2015,Paraíba,Feminino,Outubro,4
2734,2015,Paraíba,Feminino,Novembro,1
2735,2015,Paraíba,Feminino,Dezembro,4
2736,2015,Pernambuco,Feminino,Janeiro,11
2737,2015,Pernambuco,Feminino,Fevereiro,6
2738,2015,Pernambuco,Feminino,Março,12
2739,2015,Pernambuco,Feminino,Abril,8
2740,2015,Pernambuco,Feminino,Maio,10
2741,2015,Pernambuco,Feminino,Junho,7
2742,2015,Pernambuco,Feminino,Julho,22
2743,2015,Pernambuco,Feminino,Agosto,7
2744,2015,Pernambuco,Feminino,Setembro,12
2745,2015,Pernambuco,Feminino,Outubro,8
2746,2015,Pernambuco,Feminino,Novembro,11
2747,2015,Pernambuco,Feminino,Dezembro,15
2748,2015,Alagoas,Feminino,Janeiro,1
2749,2015,Alagoas,Feminino,Fevereiro,1
2750,2015,Alagoas,Feminino,Março,3
2751,2015,Alagoas,Feminino,Abril,1
2752,2015,Alagoas,Feminino,Maio,3
2753,2015,Alagoas,Feminino,Junho,1
2754,2015,Alagoas,Feminino,Julho,1
2755,2015,Alagoas,Feminino,Agosto,0
2756,2015,Alagoas,Feminino,Setembro,2
2757,2015,Alagoas,Feminino,Outubro,2
2758,2015,Alagoas,Feminino,Novembro,3
2759,2015,Alagoas,Feminino,Dezembro,11
2760,2015,Sergipe,Feminino,Janeiro,0
2761,2015,Sergipe,Feminino,Fevereiro,0
2762,2015,Sergipe,Feminino,Março,2
2763,2015,Sergipe,Feminino,Abril,5
2764,2015,Sergipe,Feminino,Maio,2
2765,2015,Sergipe,Feminino,Junho,2
2766,2015,Sergipe,Feminino,Julho,0
2767,2015,Sergipe,Feminino,Agosto,0
2768,2015,Sergipe,Feminino,Setembro,2
2769,2015,Sergipe,Feminino,Outubro,2
2770,2015,Sergipe,Feminino,Novembro,0
2771,2015,Sergipe,Feminino,Dezembro,1
2772,2015,Bahia,Feminino,Janeiro,5
2773,2015,Bahia,Feminino,Fevereiro,7
2774,2015,Bahia,Feminino,Março,2
2775,2015,Bahia,Feminino,Abril,6
2776,2015,Bahia,Feminino,Maio,3
2777,2015,Bahia,Feminino,Junho,4
2778,2015,Bahia,Feminino,Julho,5
2779,2015,Bahia,Feminino,Agosto,0
2780,2015,Bahia,Feminino,Setembro,10
2781,2015,Bahia,Feminino,Outubro,6
2782,2015,Bahia,Feminino,Novembro,7
2783,2015,Bahia,Feminino,Dezembro,6
2784,2015,Minas Gerais,Feminino,Janeiro,23
2785,2015,Minas Gerais,Feminino,Fevereiro,13
2786,2015,Minas Gerais,Feminino,Março,10
2787,2015,Minas Gerais,Feminino,Abril,10
2788,2015,Minas Gerais,Feminino,Maio,16
2789,2015,Minas Gerais,Feminino,Junho,10
2790,2015,Minas Gerais,Feminino,Julho,18
2791,2015,Minas Gerais,Feminino,Agosto,17
2792,2015,Minas Gerais,Feminino,Setembro,20
2793,2015,Minas Gerais,Feminino,Outubro,17
2794,2015,Minas Gerais,Feminino,Novembro,21
2795,2015,Minas Gerais,Feminino,Dezembro,26
2796,2015,Espírito Santo,Feminino,Janeiro,2
2797,2015,Espírito Santo,Feminino,Fevereiro,1
2798,2015,Espírito Santo,Feminino,Março,2
2799,2015,Espírito Santo,Feminino,Abril,6
2800,2015,Espírito Santo,Feminino,Maio,3
2801,2015,Espírito Santo,Feminino,Junho,2
2802,2015,Espírito Santo,Feminino,Julho,6
2803,2015,Espírito Santo,Feminino,Agosto,2
2804,2015,Espírito Santo,Feminino,Setembro,1
2805,2015,Espírito Santo,Feminino,Outubro,4
2806,2015,Espírito Santo,Feminino,Novembro,4
2807,2015,Espírito Santo,Feminino,Dezembro,4
2808,2015,Rio de Janeiro,Feminino,Janeiro,13
2809,2015,Rio de Janeiro,Feminino,Fevereiro,23
2810,2015,Rio de Janeiro,Feminino,Março,23
2811,2015,Rio de Janeiro,Feminino,Abril,15
2812,2015,Rio de Janeiro,Feminino,Maio,18
2813,2015,Rio de Janeiro,Feminino,Junho,26
2814,2015,Rio de Janeiro,Feminino,Julho,26
2815,2015,Rio de Janeiro,Feminino,Agosto,13
2816,2015,Rio de Janeiro,Feminino,Setembro,26
2817,2015,Rio de Janeiro,Feminino,Outubro,20
2818,2015,Rio de Janeiro,Feminino,Novembro,27
2819,2015,Rio de Janeiro,Feminino,Dezembro,107
2820,2015,São Paulo,Feminino,Janeiro,87
2821,2015,São Paulo,Feminino,Fevereiro,64
2822,2015,São Paulo,Feminino,Março,95
2823,2015,São Paulo,Feminino,Abril,72
2824,2015,São Paulo,Feminino,Maio,76
2825,2015,São Paulo,Feminino,Junho,86
2826,2015,São Paulo,Feminino,Julho,100
2827,2015,São Paulo,Feminino,Agosto,96
2828,2015,São Paulo,Feminino,Setembro,109
2829,2015,São Paulo,Feminino,Outubro,126
